FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250913;0700;11;;;
250913;0800;17;;;
250913;0900;17;;;
250913;1000;10;;;
250913;1100;11;;;
250913;1200;27;;;
250913;1300;21;;;
250913;1400;23;;;
250913;1500;26;;;
250913;1600;16;;;
250913;1700;25;;;
250913;1800;32;;;
250913;1900;33;;;
250913;2000;38;;;
250913;2100;42;;;
250913;2200;50;;;
250913;2300;33;;;
250914;0000;36;;;
250914;0100;45;;;
250914;0200;50;;;
250914;0300;59;;;
250914;0400;62;;;
250914;0500;67;;;
250914;0600;88;;;
250914;0700;113;;;
250914;0800;73;;;
250914;0900;50;;;
250914;1000;51;;;
250914;1100;54;;;
250914;1200;36;;;
250914;1300;45;;;
250914;1400;50;;;
250914;1500;46;;;
250914;1600;40;;;
250914;1700;40;;;
250914;1800;48;;;
250914;1900;46;;;
250914;2000;52;;;
250914;2100;42;;;
250914;2200;40;;;
250914;2300;40;;;
250915;0000;33;;;
250915;0100;26;;;
250915;0200;28;;;
250915;0300;22;;;
250915;0400;33;;;
250915;0500;25;;;
250915;0600;32;;;
250915;0700;28;;;
250915;0800;25;;;
250915;0900;19;;;
250915;1000;25;;;
250915;1100;41;;;
250915;1200;38;;;
250915;1300;39;;;
250915;1400;31;;;
250915;1500;42;;;
250915;1600;34;;;
250915;1700;39;;;
250915;1800;42;;;
250915;1900;43;;;
250915;2000;29;;;
250915;2100;32;;;
250915;2200;35;;;
250915;2300;30;;;
250916;0000;32;;;
250916;0100;26;;;
250916;0200;21;;;
250916;0300;25;;;
250916;0400;20;;;
250916;0500;14;;;
250916;0600;16;;;
